RID,source_nodeip,destination_nodeip,start_time,source_port,destination_port,flags,site,asn,num_packets,num_bytes,flow_trajectories_ip,proto,Label
10.42.0.211-10.42.0.1-42352-53-17,96.254.171.2,24.89.164.218,1415622095,51621,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,181.164.176.162,TCP,1
10.42.0.211-10.42.0.1-50716-53-17,187.127.201.215,24.89.164.218,1415656172,43602,22,"-A----,-AP---",c9f0f,c4ca4,11,956,220.172.126.35,UDP,0
203.205.179.170-10.42.0.151-80-48221-6,187.127.201.215,24.89.164.218,1415772080,22,51815,"-A----,-AP---",c9f0f,c4ca4,6,504,61.147.107.114,UDP,1
172.217.10.66-10.42.0.42-443-58717-6,59.165.95.59,79.27.152.249,1415710866,36802,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,TCP,0
172.217.3.110-10.42.0.151-80-56402-6,61.131.218.218,79.27.152.249,1415772621,22,43160,"-A----,-AP---",c9f0f,c4ca4,4,336,188.121.214.152,TCP,1
10.42.0.211-64.71.142.124-36249-443-6,218.22.29.218,188.128.123.4,1415334355,43160,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,188.121.214.152,TCP,0
10.42.0.211-104.192.110.245-33794-80-6,201.26.16.250,188.128.123.4,1415636709,51245,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,218.202.173.195,UDP,1
10.42.0.211-14.17.42.57-58064-80-6,60.191.170.125,188.128.123.4,1415459021,55735,22,"-A----,-AP---",c9f0f,c4ca4,11,956,113.11.194.210,TCP,1
10.42.0.151-10.42.0.1-52029-53-17,60.173.14.74,188.128.123.4,1415606734,51815,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,122.242.210.134,TCP,0
10.42.0.42-121.12.98.63-52325-80-6,117.40.188.58,118.248.203.22,1415612067,56895,22,"-A----,-AP---",c9f0f,c4ca4,12,944,122.116.138.74,TCP,1
10.42.0.211-10.42.0.1-28532-53-17,60.173.14.74,118.248.203.22,1415780331,42165,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,19,2776,60.173.14.75,TCP,0
174.35.73.111-10.42.0.211-443-56531-6,60.173.14.74,31.210.45.139,1415780331,22,42165,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,23,3427,60.173.14.75,TCP,0
10.42.0.151-54.239.17.113-58516-443-6,198.52.105.231,101.36.80.117,1415730469,51814,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,60.173.14.75,TCP,1
180.163.255.159-10.42.0.211-80-56832-6,106.3.44.10,188.128.123.4,1415773066,22,38668,"-A----,-AP---",c9f0f,c4ca4,6,504,69.175.126.170,TCP,1
203.90.242.126-10.42.0.211-443-60594-6,216.99.147.210,188.128.123.4,1415494563,38668,22,"-A----,-AP---",c9f0f,c4ca4,11,956,60.173.14.75,TCP,0
10.42.0.151-31.13.80.5-52262-443-6,216.99.147.210,202.176.200.70,1415773120,22,51627,"-A----,-AP---",c9f0f,c4ca4,5,420,69.175.126.170,TCP,1
172.217.10.35-10.42.0.151-443-56374-6,216.99.147.210,202.176.200.70,1415772303,22,50653,"-A----,-AP---",c9f0f,c4ca4,5,420,60.173.14.75,TCP,0
10.42.0.211-106.39.162.36-39573-80-6,219.235.1.127,202.176.200.70,1415475639,51821,22,"-A----,-AP---",c9f0f,c4ca4,10,776,60.173.14.75,TCP,1
10.42.0.211-121.12.98.64-52869-80-6,176.61.139.128,202.176.200.70,1415545310,51811,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,TCP,0
10.42.0.211-66.102.255.45-54405-443-6,168.167.42.17,216.154.9.15,1415692617,36484,22,"----S-,-A----,-AP---",c9f0f,c4ca4,10,776,69.175.126.170,TCP,1
10.42.0.211-115.239.210.141-58554-80-6,176.61.139.128,58.221.229.94,1415382723,43431,22,"-A----,-AP---",c9f0f,c4ca4,11,956,69.175.126.170,TCP,0
10.42.0.211-23.206.173.182-34068-80-6,168.167.42.17,124.123.182.34,1415724774,37873,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,69.175.126.170,TCP,0
184.169.166.225-10.42.0.211-443-39246-6,176.61.139.128,124.123.182.34,1415769392,63336,22,"----S-,-A----,-AP---",c9f0f,c4ca4,9,724,61.147.103.88,TCP,0
10.42.0.1-10.42.0.42-53-36489-17,168.167.42.17,125.72.63.62,1415757396,22,37856,"-A----,-AP---",c9f0f,c4ca4,6,504,114.46.41.12,TCP,0
172.217.3.99-10.42.0.151-443-56995-6,117.40.188.58,203.171.227.105,1415473886,38658,22,"-A----,-AP---",45c48,c4ca4,12,1008,114.46.41.12,TCP,0
180.149.136.194-10.42.0.211-443-39347-6,180.248.243.125,10.131.20.151,1415753785,22,38614,"-A----,-AP---",45c48,c4ca4,6,504,183.61.185.91,ICMP,1
216.58.219.206-10.42.0.42-443-51506-6,180.248.243.125,188.128.123.4,1415753665,38614,22,"-A----,-AP---",45c48,c4ca4,12,1008,202.119.236.86,ICMP,1
10.42.0.151-10.42.0.1-12478-53-17,123.149.22.7,188.128.123.4,1415751673,22,48890,"-A----,-AP---",45c48,c4ca4,6,504,5.135.134.121,TCP,0
10.42.0.151-111.221.77.170-43477-40030-17,61.147.103.88,112.90.219.3,1415745962,22,44027,"-A----,-AP---",45c48,c4ca4,6,504,178.175.117.250,TCP,0
158.85.58.55-10.42.0.151-5222-48102-6,113.105.139.113,50.56.28.53,1415747161,22,48815,"-A----,-AP---",45c48,c4ca4,6,504,178.175.117.250,TCP,0
180.149.136.194-10.42.0.42-80-33247-6,50.45.128.28,50.56.28.53,1415741140,22,32966,"-A----,-AP---",45c48,c4ca4,6,504,175.143.17.248,UDP,1
175.100.207.232-10.42.0.42-80-54739-6,184.171.171.66,210.110.6.250,1415473364,32966,22,"-A----,-AP---",45c48,c4ca4,12,1008,46.20.35.73,TCP,1
203.205.158.61-10.42.0.151-80-40872-6,27.17.35.18,222.186.52.45,1415751334,22,51460,"-A----,-AP---",45c48,c4ca4,6,504,168.63.101.71,TCP,1
222.73.28.96-10.42.0.211-80-56966-6,218.28.47.205,112.90.219.3,1415407392,51460,22,"-A----,-AP---",45c48,c4ca4,12,1008,50.88.200.74,TCP,1
157.55.130.155-10.42.0.42-40005-46360-17,218.28.47.205,175.152.133.28,1415755882,22,48898,"-A----,-AP---",45c48,c4ca4,6,504,60.190.222.250,TCP,1
172.217.3.99-10.42.0.211-443-58302-6,199.59.88.31,61.131.218.218,1415421567,33048,22,"-A----,-AP---",45c48,c4ca4,12,1008,60.190.222.250,ICMP,0
180.76.138.25-10.42.0.211-80-47444-6,24.188.190.41,188.128.123.4,1415140948,48812,22,"-A----,-AP---",45c48,c4ca4,12,1008,60.190.222.250,TCP,1
10.42.0.211-10.42.0.1-60304-53-17,222.89.164.247,188.128.123.4,1415743302,22,45077,"-A----,-AP---",45c48,c4ca4,6,504,58.61.38.172,TCP,0
10.42.0.211-54.192.38.171-56446-443-6,211.162.79.51,173.242.123.154,1415754423,22,45076,"-A----,-AP---",45c48,c4ca4,6,504,222.186.25.160,TCP,0
172.217.9.238-10.42.0.151-443-40159-6,37.147.159.116,220.130.138.70,1415323722,45076,22,"-A----,-AP---",45c48,c4ca4,12,1008,222.186.13.25,TCP,0
172.217.3.99-10.42.0.211-443-33081-6,37.147.159.116,173.242.123.154,1415753381,22,32989,"-A----,-AP---",45c48,c4ca4,6,504,219.149.138.230,TCP,1
10.42.0.211-10.42.0.1-40861-53-17,64.120.10.26,173.242.123.154,1415323652,40729,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.131.218.218,TCP,0
10.42.0.211-123.59.190.237-34956-80-6,122.227.164.121,119.68.137.109,1415751731,65518,22,"-A----,-AP---",45c48,c4ca4,16,1024,58.51.40.172,TCP,1
10.42.0.211-64.71.142.124-51126-443-6,61.129.72.157,119.68.137.109,1415753575,22,65518,"-A----,-AP---",45c48,c4ca4,13,4644,10.202.148.148,TCP,0
172.217.10.14-10.42.0.151-443-60687-6,61.129.72.157,204.45.2.107,1415741382,22,51463,"-A----,-AP---",45c48,c4ca4,6,504,122.121.198.245,TCP,1
172.217.8.4-10.42.0.42-443-55457-6,115.239.229.221,180.186.27.68,1415667250,51463,22,"-A----,-AP---",45c48,c4ca4,12,1008,122.121.198.245,TCP,0
10.42.0.151-72.21.206.121-40462-443-6,178.63.14.195,222.186.52.45,1415692806,36723,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,120.209.173.178,ICMP,1
172.217.11.10-10.42.0.151-443-48516-6,92.45.73.207,173.242.123.154,1415753666,38655,22,"-A----,-AP---",45c48,c4ca4,12,1008,192.210.60.122,TCP,1
10.42.0.151-10.42.0.1-1487-53-17,92.45.73.207,96.254.171.2,1415322505,38639,22,"-A----,-AP---",45c48,c4ca4,12,1008,192.210.60.122,TCP,0
10.42.0.211-77.234.44.199-57125-80-6,92.45.73.207,96.254.171.2,1415347208,48893,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,192.210.60.122,TCP,1
10.42.0.1-10.42.0.42-53-37228-17,190.253.115.226,96.254.171.2,1415494539,33042,22,"-A----,-AP---",45c48,c4ca4,12,1008,118.244.159.167,TCP,0
172.217.11.14-10.42.0.151-443-54538-6,61.147.107.85,173.242.123.154,1415700644,51511,22,"-A----,-AP---",45c48,c4ca4,12,1008,94.102.49.3,TCP,0
172.217.1.174-10.42.0.42-443-42788-6,178.63.13.144,96.254.171.2,1415752540,22,51509,"-A----,-AP---",45c48,c4ca4,6,504,194.170.148.1,TCP,1
182.22.65.136-10.42.0.151-443-43528-6,216.244.79.162,96.254.171.2,1415754432,22,32982,"-A----,-AP---",45c48,c4ca4,6,504,94.102.49.3,TCP,1
175.100.207.231-10.42.0.211-80-40280-6,216.244.79.162,204.45.2.107,1415669537,51487,22,"-A----,-AP---",45c48,c4ca4,12,1008,202.112.50.171,TCP,0
10.42.0.42-58.63.236.212-50450-443-6,198.20.70.114,202.85.214.186,1415754582,22,51455,"-A----,-AP---",45c48,c4ca4,6,504,94.102.49.3,TCP,1
172.217.12.170-10.42.0.211-443-40533-6,61.131.218.218,173.242.123.154,1415754418,22,38639,"-A----,-AP---",45c48,c4ca4,6,504,94.102.49.3,TCP,0
173.194.208.188-10.42.0.42-5228-50324-6,60.191.170.125,192.74.239.217,1415323151,58001,22,"-A----,-AP---",45c48,c4ca4,12,1008,118.122.188.242,TCP,1
10.42.0.211-77.234.42.207-38924-443-6,118.194.128.35,187.123.207.113,1415769719,22,45095,"-A----,-AP---",45c48,c4ca4,6,504,77.220.68.60,TCP,0
10.42.0.42-106.39.162.36-49601-80-6,36.230.213.171,187.123.207.113,1415750952,45095,22,"-A----,-AP---",45c48,c4ca4,12,1008,77.220.68.60,UDP,1
239.255.255.250-10.42.0.1-1900-35735-17,36.230.213.171,79.21.228.28,1415755332,45079,22,"-A----,-AP---",45c48,c4ca4,12,1008,124.232.153.217,UDP,0
10.42.0.211-10.42.0.1-2542-53-17,36.230.213.171,79.21.228.28,1415754604,22,51519,"-A----,-AP---",45c48,c4ca4,6,504,222.240.146.222,UDP,0
10.42.0.151-13.32.234.42-38860-443-6,36.230.213.171,121.22.66.149,1415496308,51519,22,"-A----,-AP---",45c48,c4ca4,12,1008,217.170.82.6,UDP,0
172.217.1.174-10.42.0.151-443-41400-6,36.230.213.171,121.22.66.149,1415580502,51506,22,"-A----,-AP---",45c48,c4ca4,12,1008,217.170.82.6,UDP,0
10.42.0.151-10.42.0.1-11765-53-17,36.230.213.171,116.202.177.114,1415421390,32965,22,"-A----,-AP---",45c48,c4ca4,12,1008,198.13.96.60,UDP,0
10.42.0.211-103.235.46.212-57720-80-6,36.230.213.171,116.202.177.114,1415753753,22,32959,"-A----,-AP---",45c48,c4ca4,232377,345524700,117.35.157.251,UDP,1
10.42.0.211-64.71.142.125-54085-443-6,178.211.44.66,218.8.245.179,1415755306,22,38667,"-A----,-AP---",45c48,c4ca4,6,504,54.249.135.51,UDP,1
192.229.173.173-10.42.0.211-443-45036-6,31.44.244.128,114.37.7.211,1415751665,22,51466,"-A----,-AP---",45c48,c4ca4,6,504,54.249.135.51,UDP,0
183.79.249.124-10.42.0.211-443-53304-6,31.44.244.128,222.186.15.21,1415764896,22,51462,"-A----,-AP---",45c48,c4ca4,6,504,222.186.13.25,UDP,0
10.42.0.151-64.71.142.124-39930-80-6,31.44.244.128,78.187.25.37,1415751454,51454,22,"-A----,-AP---",45c48,c4ca4,12,1008,209.248.168.6,UDP,0
172.217.11.14-10.42.0.151-443-52462-6,31.44.244.128,78.187.25.37,1415753307,49231,22,"-A----,-AP---",45c48,c4ca4,12,1008,222.186.15.15,UDP,1
10.42.0.211-10.42.0.1-63118-53-17,31.44.244.128,78.187.25.37,1415755315,22,45096,"-A----,-AP---",45c48,c4ca4,6,504,222.186.15.15,UDP,1
10.42.0.211-52.84.134.149-48832-443-6,31.44.244.128,189.112.42.157,1415326947,45600,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.171.84.162,UDP,1
192.229.173.173-10.42.0.211-80-44540-6,31.44.244.128,189.112.42.157,1415476064,41794,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.171.84.162,UDP,1
10.42.0.42-36.110.213.49-40006-443-6,61.219.62.115,222.89.164.247,1415711719,58283,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.171.84.162,TCP,1
10.42.0.211-31.13.71.1-43599-443-6,59.124.246.105,113.10.247.252,1415753994,22,38644,"-A----,-AP---",45c48,c4ca4,6,504,121.171.84.162,TCP,0
131.253.61.64-10.42.0.211-443-42870-6,59.124.246.105,117.219.227.107,1415754417,22,50105,"-A----,-AP---",45c48,c4ca4,6,504,121.171.84.162,TCP,1
10.42.0.211-23.208.218.4-57729-443-6,60.173.14.74,120.84.15.134,1415753174,45083,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.171.84.162,TCP,0
10.42.0.211-23.205.27.180-59857-443-6,60.173.14.74,219.235.1.100,1415750122,22,51817,"-A----,-AP---",45c48,c4ca4,6,504,218.202.173.195,TCP,0
172.217.10.110-10.42.0.151-443-40949-6,60.173.14.74,112.90.219.3,1415583657,51817,22,"-A----,-AP---",45c48,c4ca4,12,1008,77.81.145.210,TCP,0
10.42.0.151-106.11.94.6-33611-443-6,10.131.20.151,112.90.219.3,1415733109,22,45582,"-A----,-AP---",45c48,c4ca4,6,504,77.81.145.210,UDP,1
172.217.10.106-10.42.0.211-443-50845-6,219.149.138.230,187.94.62.250,1415140951,45575,22,"-A----,-AP---",45c48,c4ca4,12,1008,221.2.138.86,TCP,0
5.61.39.3-10.42.0.42-80-35002-6,106.3.44.10,121.166.215.214,1415742237,22,38652,"-A----,-AP---",45c48,c4ca4,6,504,61.164.143.35,TCP,1
10.42.0.151-10.42.0.1-47237-53-17,198.20.69.74,195.171.174.158,1415473264,38652,22,"-A----,-AP---",45c48,c4ca4,12,1008,94.102.49.3,TCP,0
172.217.11.14-10.42.0.151-443-52266-6,192.210.51.67,195.171.174.158,1415751380,50105,22,"-A----,-AP---",45c48,c4ca4,12,1008,37.9.53.2,TCP,1
172.217.10.1-10.42.0.42-443-39943-6,142.0.132.79,184.107.168.202,1415749551,22,45098,"-A----,-AP---",45c48,c4ca4,6,504,202.85.214.186,TCP,0
172.217.3.100-10.42.0.151-443-41317-6,125.224.207.2,115.236.37.140,1415475845,33036,22,"-A----,-AP---",45c48,c4ca4,15939,851084,174.139.80.138,TCP,1
10.42.0.211-23.23.129.231-43555-443-6,117.40.188.58,61.131.218.218,1415755625,22,51832,"-A----,-AP---",45c48,c4ca4,6,504,42.96.131.169,TCP,1
10.42.0.211-10.42.0.1-13670-53-17,192.154.110.100,122.19.61.80,1415755380,33029,22,"-A----,-AP---",45c48,c4ca4,12,1008,218.12.223.150,TCP,0
10.42.0.211-72.21.206.135-60519-443-6,222.186.52.64,122.19.61.80,1415582967,51498,22,"-A----,-AP---",45c48,c4ca4,12,1008,124.115.16.231,TCP,1
10.42.0.211-31.13.80.52-57246-443-6,222.168.164.226,119.39.159.133,1415423194,49063,22,"-A----,-AP---",45c48,c4ca4,12,1008,124.115.16.231,TCP,0
10.42.0.151-104.254.66.16-34658-80-6,117.40.188.58,164.124.107.66,1415756915,22,60423,"-A----,-AP---",45c48,c4ca4,6,504,124.115.16.231,TCP,0
172.217.6.234-10.42.0.211-443-40323-6,42.96.151.105,110.188.0.71,1415752566,22,33029,"-A----,-AP---",45c48,c4ca4,6,504,124.115.16.231,TCP,1
10.42.0.211-87.240.165.91-33573-443-6,115.37.180.250,188.173.54.181,1415347198,48862,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,94.102.49.3,UDP,1
10.42.0.211-10.42.0.1-32543-53-17,115.37.180.250,188.173.54.181,1415753366,22,33013,"-A----,-AP---",45c48,c4ca4,6,504,221.204.249.120,UDP,0
10.42.0.211-23.194.141.200-51111-443-6,115.37.180.250,183.61.185.91,1415495261,33013,22,"-A----,-AP---",45c48,c4ca4,12,1008,24.97.13.16,UDP,1
172.217.6.202-10.42.0.211-443-37706-6,115.37.180.250,60.173.14.75,1415702417,45597,22,"-A----,-AP---",45c48,c4ca4,12,1008,24.97.13.16,UDP,0
10.42.0.151-10.42.0.1-41637-53-17,115.37.180.250,118.192.15.115,1415746121,22,59305,"-A----,-AP---",45c48,c4ca4,6,504,198.13.109.252,UDP,1
10.42.0.211-104.24.19.3-38918-80-6,115.37.180.250,221.3.29.60,1415752495,22,59297,"-A----,-AP---",45c48,c4ca4,6,504,171.6.232.219,UDP,0
10.42.0.211-54.225.183.252-57371-443-6,115.37.180.250,221.3.29.60,1415669504,45581,22,"-A----,-AP---",45c48,c4ca4,12,1008,94.102.49.3,UDP,1
206.126.112.142-10.42.0.151-443-41193-6,218.198.127.121,221.3.29.60,1415150793,60423,22,"-A----,-AP---",45c48,c4ca4,12,1008,199.193.71.18,TCP,0
10.42.0.211-54.243.77.238-53618-443-6,91.207.7.82,114.32.125.91,1415741196,22,33033,"-A----,-AP---",45c48,c4ca4,6,504,222.186.25.160,TCP,0
172.217.12.195-10.42.0.42-443-37190-6,10.240.45.79,222.208.168.242,1415425854,33024,22,"-A----,-AP---",45c48,c4ca4,12,1008,117.35.157.251,UDP,0
10.42.0.211-10.42.0.1-8318-53-17,10.240.45.79,114.32.125.91,1415755284,22,33017,"-A----,-AP---",45c48,c4ca4,6,504,202.104.252.214,UDP,0
10.42.0.211-119.6.229.101-45492-80-6,91.207.7.82,124.232.146.209,1415755433,22,33039,"-A----,-AP---",45c48,c4ca4,231878,344934032,222.186.52.60,TCP,0
172.217.9.234-10.42.0.211-443-39080-6,91.207.7.82,58.215.79.243,1415326083,33039,22,"-A----,-AP---",45c48,c4ca4,119458,6378580,212.233.150.37,TCP,1
172.217.12.170-10.42.0.211-443-60387-6,91.207.7.82,222.186.45.157,1415755290,22,59301,"-A----,-AP---",45c48,c4ca4,6,504,212.233.150.37,TCP,1
139.59.109.5-10.42.0.42-80-46209-6,10.240.45.79,61.147.103.79,1415497526,59301,22,"-A----,-AP---",45c48,c4ca4,12,1008,218.8.245.179,UDP,0
172.217.10.42-10.42.0.42-443-56914-6,10.240.45.79,58.64.179.126,1415692836,36817,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,122.225.101.46,UDP,0
10.42.0.151-10.42.0.1-56238-53-17,118.244.137.202,120.209.133.158,1415747949,22,36725,"-A----,-AP---",45c48,c4ca4,6,504,220.181.168.154,TCP,0
10.42.0.211-88.212.196.72-59616-443-6,37.9.53.44,66.212.143.110,1415140947,33017,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.131.218.218,TCP,1
10.42.0.211-69.90.153.133-52092-443-6,91.207.7.82,66.212.143.106,1415755433,22,45084,"-A----,-AP---",45c48,c4ca4,6,504,113.108.111.155,TCP,1
10.42.0.211-64.71.142.124-45335-443-6,121.56.219.8,66.212.143.107,1415327616,45084,22,"-A----,-AP---",45c48,c4ca4,12,1008,42.96.140.226,TCP,1
8.0.6.4-8.6.0.1-0-0-0,61.131.218.218,180.158.51.200,1415756631,22,36486,"-A----,-AP---",45c48,c4ca4,6,504,31.210.110.205,TCP,1
10.42.0.42-104.254.66.16-40964-80-6,218.108.85.245,180.158.51.200,1415745523,22,48804,"-A----,-AP---",45c48,c4ca4,6,504,124.124.93.2,TCP,1
10.42.0.211-23.194.141.191-39108-443-6,198.13.109.252,180.158.51.200,1415750466,22,45577,"-A----,-AP---",45c48,c4ca4,6,504,61.147.103.88,TCP,0
216.58.217.99-10.42.0.211-443-34125-6,199.231.184.5,66.212.143.105,1415692811,36741,22,"----S-,-A----,-AP---",45c48,c4ca4,12,1008,70.79.24.172,TCP,1
10.42.0.211-10.42.0.1-39999-53-17,196.38.58.60,66.212.143.116,1415753809,22,38657,"-A----,-AP---",45c48,c4ca4,6,504,124.232.146.209,TCP,0
192.229.173.173-10.42.0.42-443-33622-6,196.38.58.60,95.68.56.94,1415752535,22,51452,"-A----,-AP---",45c48,c4ca4,6,504,217.118.79.38,TCP,0
10.42.0.151-103.235.46.212-55190-443-6,67.32.167.235,95.68.56.94,1415745501,22,45099,"-A----,-AP---",45c48,c4ca4,6,504,217.118.79.38,TCP,0
172.217.9.227-10.42.0.151-443-57870-6,61.147.103.79,87.97.245.208,1415701906,51495,22,"-A----,-AP---",45c48,c4ca4,12,1008,217.118.79.38,TCP,1
172.217.12.161-10.42.0.151-443-45566-6,220.181.168.154,87.97.245.208,1415699789,36745,22,"-A----,-AP---",45c48,c4ca4,12,1008,217.118.79.38,TCP,0
10.42.0.211-10.42.0.1-65236-53-17,216.244.79.162,118.244.155.83,1415483584,45578,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.147.103.20,TCP,1
172.217.3.99-10.42.0.151-443-41874-6,211.162.79.51,194.165.145.211,1415738039,22,33043,"-A----,-AP---",45c48,c4ca4,6,504,5.135.134.121,TCP,0
192.229.163.180-10.42.0.211-443-51970-6,115.239.229.221,112.123.169.77,1415471053,33043,22,"-A----,-AP---",45c48,c4ca4,12,1008,180.96.63.231,TCP,1
10.42.0.211-10.42.0.1-38419-53-17,122.224.50.70,175.202.189.129,1415753364,22,33026,"-A----,-AP---",45c48,c4ca4,6,504,121.58.211.140,TCP,0
10.42.0.211-10.42.0.1-3879-53-17,180.186.27.68,98.126.227.18,1415752854,22,33016,"-A----,-AP---",45c48,c4ca4,6,504,218.202.173.195,TCP,1
10.42.0.1-10.42.0.42-53-50243-17,222.178.10.240,125.65.94.25,1415745692,22,45091,"-A----,-AP---",45c48,c4ca4,6,504,108.171.251.20,TCP,1
172.217.12.200-10.42.0.211-443-48040-6,31.8.254.179,112.90.219.3,1415755307,22,48813,"-A----,-AP---",45c48,c4ca4,6,504,60.190.222.205,ICMP,0
198.11.132.178-10.42.0.211-443-48329-6,31.8.254.179,46.160.42.153,1415754392,22,45605,"-A----,-AP---",45c48,c4ca4,6,504,5.135.134.121,ICMP,1
140.205.230.49-10.42.0.42-443-46058-6,37.9.53.2,183.15.161.249,1415746345,22,51488,"-A----,-AP---",45c48,c4ca4,6,504,112.203.148.40,TCP,0
10.42.0.151-52.88.110.117-34209-443-6,222.240.205.234,96.254.171.2,1415471971,38660,22,"-A----,-AP---",45c48,c4ca4,12,1008,112.203.148.40,TCP,0
202.77.129.230-10.42.0.42-80-57130-6,211.103.144.186,96.254.171.2,1415140945,38650,22,"-A----,-AP---",45c48,c4ca4,12,1008,112.203.148.40,TCP,1
10.42.0.211-104.193.88.109-53769-80-6,198.52.105.231,69.175.126.170,1415752915,22,41070,"-A----,-A--S-,-AP---",45c48,c4ca4,6,504,66.133.188.86,TCP,1
239.255.255.250-10.42.0.1-1900-52213-17,95.27.35.86,123.204.126.191,1415744637,22,48894,"-A----,-AP---",45c48,c4ca4,6,504,59.120.214.224,TCP,0
172.217.10.3-10.42.0.151-443-55863-6,95.27.35.86,124.232.146.209,1415420064,48894,22,"-A----,-AP---",45c48,c4ca4,12,1008,59.120.214.224,TCP,1
10.42.0.211-10.42.0.1-11015-53-17,69.175.54.106,117.41.237.247,1415742561,22,51837,"-A----,-AP---",45c48,c4ca4,6,504,141.212.121.28,TCP,0
172.217.12.142-10.42.0.211-443-38584-6,69.175.54.106,46.241.15.243,1415749503,22,45081,"-A----,-AP---",45c48,c4ca4,6,504,78.57.213.247,TCP,1
172.217.9.234-10.42.0.151-443-43386-6,69.175.54.106,46.241.15.243,1415479155,45081,22,"-A----,-AP---",45c48,c4ca4,12,1008,78.57.213.247,TCP,0
10.42.0.211-66.198.178.90-42391-443-6,69.175.54.106,46.241.15.243,1415753352,51510,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.8.154.28,TCP,1
172.217.3.110-10.42.0.211-443-58560-6,69.175.54.106,46.241.15.243,1415327678,51504,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.8.154.28,TCP,0
10.42.0.211-64.71.142.125-58548-443-6,69.175.54.106,46.241.15.243,1415496461,32999,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.8.154.28,TCP,0
10.42.0.1-10.42.0.42-53-58641-17,220.249.194.59,46.241.15.243,1415433514,32979,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.8.154.28,TCP,0
239.255.255.250-10.42.0.42-1900-52184-17,222.240.146.222,46.241.15.243,1415413528,32962,22,"-A----,-AP---",45c48,c4ca4,12,1008,121.8.154.28,TCP,0
180.149.136.194-10.42.0.211-80-56182-6,61.147.103.88,46.241.15.243,1415754100,22,51457,"-A----,-AP---",45c48,c4ca4,6,504,121.8.154.28,TCP,0
10.42.0.211-10.42.0.1-26174-53-17,222.168.164.226,202.40.181.171,1415744976,22,38605,"-A----,-AP---",45c48,c4ca4,6,504,121.11.76.45,TCP,1
10.42.0.42-123.125.115.190-52223-80-6,60.173.14.74,202.40.181.171,1415753380,41070,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.145.112.86,TCP,1
10.42.0.211-10.42.0.1-32307-53-17,60.173.14.74,61.147.103.88,1415753897,22,48888,"-A----,-AP---",45c48,c4ca4,6,504,31.128.138.190,TCP,0
10.42.0.211-54.192.37.200-36756-443-6,60.173.14.74,202.158.64.18,1415755370,48888,22,"-A----,-AP---",45c48,c4ca4,12,1008,31.128.138.190,TCP,0
10.42.0.211-23.206.125.17-34389-80-6,93.142.223.110,125.72.63.62,1415667867,33046,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.147.103.20,TCP,0
10.42.0.151-31.13.73.7-54065-443-6,123.149.22.7,85.105.34.178,1415692483,51535,22,"-A----,-AP---",45c48,c4ca4,12,1008,192.210.54.220,TCP,1
10.42.0.151-50.22.240.186-43899-5222-6,14.63.227.8,85.105.34.178,1415755361,22,45072,"-A----,-AP---",45c48,c4ca4,6,504,94.102.52.132,TCP,1
10.42.0.211-104.192.108.27-42084-80-6,14.63.227.8,69.175.126.170,1415753641,22,51518,"-A----,-AP---",45c48,c4ca4,6,504,210.110.6.250,TCP,1
180.149.136.194-10.42.0.42-80-49387-6,14.63.227.8,69.175.126.170,1415755355,51518,22,"-A----,-AP---",45c48,c4ca4,12,1008,61.147.103.79,TCP,1
209.85.144.154-10.42.0.211-443-33401-6,183.61.7.23,183.61.185.91,1415745928,22,32979,"-A----,-AP---",45c48,c4ca4,6,504,58.61.38.172,TCP,1
10.42.0.151-10.42.0.1-36074-53-17,10.48.56.161,103.23.201.61,1415764853,22,45074,"-A----,-AP---",45c48,c4ca4,6,504,42.96.157.123,UDP,0
172.217.10.99-10.42.0.151-443-52511-6,211.140.116.86,218.3.160.26,1415741615,22,33006,"-A----,-AP---",45c48,c4ca4,6,504,142.4.103.82,TCP,1
